"TL","Territory level and Typology","REG_ID","Region","VAR","Indicator","POS","Position","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"2","Large regions (TL2)","FRB","Centre - Val de Loire","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2017","2017",,,"0","Units",,,13900,,
"2","Large regions (TL2)","FRB","Centre - Val de Loire","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2017","2017",,,"0","Units",,,442100,,
"2","Large regions (TL2)","FRB","Centre - Val de Loire","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2018","2018",,,"0","Units",,,1.24,,
"2","Large regions (TL2)","FRB","Centre - Val de Loire","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2018","2018",,,"0","Units",,,44.97,,
"2","Large regions (TL2)","FRB","Centre - Val de Loire","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2018","2018",,,"0","Units",,,12700,,
"2","Large regions (TL2)","FRB","Centre - Val de Loire","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2018","2018",,,"0","Units",,,459000,,
"2","Large regions (TL2)","FRC","Bourgogne-Franche-Comté","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2008","2008",,,"0","Units",,,1.17,"E","Estimated value"
"2","Large regions (TL2)","FRC","Bourgogne-Franche-Comté","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2008","2008",,,"0","Units",,,37.63,"B","Break"
"2","Large regions (TL2)","FRC","Bourgogne-Franche-Comté","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2009","2009",,,"0","Units",,,1.24,,
"2","Large regions (TL2)","FRC","Bourgogne-Franche-Comté","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2009","2009",,,"0","Units",,,39.68,,
"2","Large regions (TL2)","FRC","Bourgogne-Franche-Comté","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2010","2010",,,"0","Units",,,1.15,,
"2","Large regions (TL2)","FRC","Bourgogne-Franche-Comté","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2010","2010",,,"0","Units",,,39.34,,
"2","Large regions (TL2)","FRC","Bourgogne-Franche-Comté","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2011","2011",,,"0","Units",,,1.35,,
"2","Large regions (TL2)","FRC","Bourgogne-Franche-Comté","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2011","2011",,,"0","Units",,,37.88,,
"2","Large regions (TL2)","FRC","Bourgogne-Franche-Comté","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2012","2012",,,"0","Units",,,1.69,,
"2","Large regions (TL2)","FRC","Bourgogne-Franche-Comté","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2012","2012",,,"0","Units",,,38.02,,
"2","Large regions (TL2)","FRC","Bourgogne-Franche-Comté","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2013","2013",,,"0","Units",,,1.67,,
"2","Large regions (TL2)","FRC","Bourgogne-Franche-Comté","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2013","2013",,,"0","Units",,,40.44,,
"2","Large regions (TL2)","FRC","Bourgogne-Franche-Comté","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2014","2014",,,"0","Units",,,2.23,,
"2","Large regions (TL2)","FRC","Bourgogne-Franche-Comté","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2014","2014",,,"0","Units",,,40.01,,
"2","Large regions (TL2)","FRC","Bourgogne-Franche-Comté","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2015","2015",,,"0","Units",,,2.09,,
"2","Large regions (TL2)","FRC","Bourgogne-Franche-Comté","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2015","2015",,,"0","Units",,,39.68,,
"2","Large regions (TL2)","FRC","Bourgogne-Franche-Comté","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2016","2016",,,"0","Units",,,2.57,,
"2","Large regions (TL2)","FRC","Bourgogne-Franche-Comté","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2016","2016",,,"0","Units",,,40.04,,
"2","Large regions (TL2)","FRC","Bourgogne-Franche-Comté","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2017","2017",,,"0","Units",,,2.31,,
"2","Large regions (TL2)","FRC","Bourgogne-Franche-Comté","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2017","2017",,,"0","Units",,,40.95,,
"2","Large regions (TL2)","FRC","Bourgogne-Franche-Comté","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2017","2017",,,"0","Units",,,25800,,
"2","Large regions (TL2)","FRC","Bourgogne-Franche-Comté","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2017","2017",,,"0","Units",,,457200,,
"2","Large regions (TL2)","FRC","Bourgogne-Franche-Comté","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2018","2018",,,"0","Units",,,2.05,,
"2","Large regions (TL2)","FRC","Bourgogne-Franche-Comté","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2018","2018",,,"0","Units",,,41.4,,
"2","Large regions (TL2)","FRC","Bourgogne-Franche-Comté","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2018","2018",,,"0","Units",,,23400,,
"2","Large regions (TL2)","FRC","Bourgogne-Franche-Comté","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2018","2018",,,"0","Units",,,472300,,
"2","Large regions (TL2)","FRD","Normandy","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2008","2008",,,"0","Units",,,1.78,"B","Break"
"2","Large regions (TL2)","FRD","Normandy","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2008","2008",,,"0","Units",,,39.22,"B","Break"
"2","Large regions (TL2)","FRD","Normandy","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2009","2009",,,"0","Units",,,1.76,,
"2","Large regions (TL2)","FRD","Normandy","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2009","2009",,,"0","Units",,,39.02,,
"2","Large regions (TL2)","FRD","Normandy","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2010","2010",,,"0","Units",,,1.64,,
"2","Large regions (TL2)","FRD","Normandy","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2010","2010",,,"0","Units",,,39.05,,
"2","Large regions (TL2)","FRD","Normandy","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2011","2011",,,"0","Units",,,1.52,,
"2","Large regions (TL2)","FRD","Normandy","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2011","2011",,,"0","Units",,,39.55,,
"2","Large regions (TL2)","FRD","Normandy","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2012","2012",,,"0","Units",,,1.15,,
"2","Large regions (TL2)","FRD","Normandy","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2012","2012",,,"0","Units",,,40.88,,
"2","Large regions (TL2)","FRD","Normandy","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2013","2013",,,"0","Units",,,1.01,,
"2","Large regions (TL2)","FRD","Normandy","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2013","2013",,,"0","Units",,,40.33,,
"2","Large regions (TL2)","FRD","Normandy","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2014","2014",,,"0","Units",,,1.26,,
"2","Large regions (TL2)","FRD","Normandy","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2014","2014",,,"0","Units",,,39.85,,
"2","Large regions (TL2)","FRD","Normandy","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2015","2015",,,"0","Units",,,1.45,,
"2","Large regions (TL2)","FRD","Normandy","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2015","2015",,,"0","Units",,,40.34,,
"2","Large regions (TL2)","FRD","Normandy","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2016","2016",,,"0","Units",,,1.46,,
"2","Large regions (TL2)","FRD","Normandy","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2016","2016",,,"0","Units",,,41.38,,
"2","Large regions (TL2)","FRD","Normandy","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2017","2017",,,"0","Units",,,1.41,,
"2","Large regions (TL2)","FRD","Normandy","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2017","2017",,,"0","Units",,,40.84,,
"2","Large regions (TL2)","FRD","Normandy","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2017","2017",,,"0","Units",,,18200,,
"2","Large regions (TL2)","FRD","Normandy","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2017","2017",,,"0","Units",,,525900,,
"2","Large regions (TL2)","FRD","Normandy","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2018","2018",,,"0","Units",,,1.31,,
"2","Large regions (TL2)","FRD","Normandy","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2018","2018",,,"0","Units",,,40.67,,
"2","Large regions (TL2)","FRD","Normandy","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2018","2018",,,"0","Units",,,17200,,
"2","Large regions (TL2)","FRD","Normandy","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2018","2018",,,"0","Units",,,534500,,
"2","Large regions (TL2)","FRE","Hauts-de-France","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2008","2008",,,"0","Units",,,0.47,"E","Estimated value"
"2","Large regions (TL2)","FRE","Hauts-de-France","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2008","2008",,,"0","Units",,,41.37,"B","Break"
"2","Large regions (TL2)","FRE","Hauts-de-France","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2008","2008",,,"0","Units",,,10800,"E","Estimated value"
"2","Large regions (TL2)","FRE","Hauts-de-France","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2009","2009",,,"0","Units",,,0.82,,
"2","Large regions (TL2)","FRE","Hauts-de-France","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2009","2009",,,"0","Units",,,42.68,,
"2","Large regions (TL2)","FRE","Hauts-de-France","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2010","2010",,,"0","Units",,,0.68,,
"2","Large regions (TL2)","FRE","Hauts-de-France","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2010","2010",,,"0","Units",,,42.09,,
"2","Large regions (TL2)","FRE","Hauts-de-France","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2011","2011",,,"0","Units",,,0.45,"E","Estimated value"
"2","Large regions (TL2)","FRE","Hauts-de-France","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2011","2011",,,"0","Units",,,41.66,,
"2","Large regions (TL2)","FRE","Hauts-de-France","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2012","2012",,,"0","Units",,,0.48,"E","Estimated value"
"2","Large regions (TL2)","FRE","Hauts-de-France","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2012","2012",,,"0","Units",,,43.36,,
"2","Large regions (TL2)","FRE","Hauts-de-France","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2013","2013",,,"0","Units",,,0.33,"E","Estimated value"
"2","Large regions (TL2)","FRE","Hauts-de-France","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2013","2013",,,"0","Units",,,45.24,,
"2","Large regions (TL2)","FRE","Hauts-de-France","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2014","2014",,,"0","Units",,,0.34,"E","Estimated value"
"2","Large regions (TL2)","FRE","Hauts-de-France","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2014","2014",,,"0","Units",,,45.87,,
"2","Large regions (TL2)","FRE","Hauts-de-France","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2015","2015",,,"0","Units",,,0.27,"E","Estimated value"
"2","Large regions (TL2)","FRE","Hauts-de-France","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2015","2015",,,"0","Units",,,44.46,,
"2","Large regions (TL2)","FRE","Hauts-de-France","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2016","2016",,,"0","Units",,,0.38,"E","Estimated value"
"2","Large regions (TL2)","FRE","Hauts-de-France","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2016","2016",,,"0","Units",,,44.6,,
"2","Large regions (TL2)","FRE","Hauts-de-France","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2017","2017",,,"0","Units",,,0.42,"E","Estimated value"
"2","Large regions (TL2)","FRE","Hauts-de-France","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2017","2017",,,"0","Units",,,45.07,,
"2","Large regions (TL2)","FRE","Hauts-de-France","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2017","2017",,,"0","Units",,,9500,"E","Estimated value"
"2","Large regions (TL2)","FRE","Hauts-de-France","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2017","2017",,,"0","Units",,,1013400,,
"2","Large regions (TL2)","FRE","Hauts-de-France","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2018","2018",,,"0","Units",,,0.42,"E","Estimated value"
"2","Large regions (TL2)","FRE","Hauts-de-France","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2018","2018",,,"0","Units",,,45.57,,
"2","Large regions (TL2)","FRE","Hauts-de-France","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2018","2018",,,"0","Units",,,9400,"E","Estimated value"
"2","Large regions (TL2)","FRE","Hauts-de-France","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2018","2018",,,"0","Units",,,1015400,,
"2","Large regions (TL2)","FRF","Grand Est","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2008","2008",,,"0","Units",,,0.99,"B","Break"
"2","Large regions (TL2)","FRF","Grand Est","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2008","2008",,,"0","Units",,,38.39,"B","Break"
"2","Large regions (TL2)","FRF","Grand Est","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2009","2009",,,"0","Units",,,0.98,,
"2","Large regions (TL2)","FRF","Grand Est","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2009","2009",,,"0","Units",,,38.75,,
"2","Large regions (TL2)","FRF","Grand Est","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2010","2010",,,"0","Units",,,0.73,,
"2","Large regions (TL2)","FRF","Grand Est","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2010","2010",,,"0","Units",,,39.7,,
"2","Large regions (TL2)","FRF","Grand Est","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2011","2011",,,"0","Units",,,1.05,,
"2","Large regions (TL2)","FRF","Grand Est","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2011","2011",,,"0","Units",,,40.7,,
"2","Large regions (TL2)","FRF","Grand Est","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2012","2012",,,"0","Units",,,1.11,,
"2","Large regions (TL2)","FRF","Grand Est","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2012","2012",,,"0","Units",,,41.21,,
"2","Large regions (TL2)","FRF","Grand Est","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2013","2013",,,"0","Units",,,0.91,,
"2","Large regions (TL2)","FRF","Grand Est","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2013","2013",,,"0","Units",,,40.27,,
"2","Large regions (TL2)","FRF","Grand Est","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2014","2014",,,"0","Units",,,0.89,,
"2","Large regions (TL2)","FRF","Grand Est","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2014","2014",,,"0","Units",,,40.87,,
"2","Large regions (TL2)","FRF","Grand Est","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2015","2015",,,"0","Units",,,0.85,,
"2","Large regions (TL2)","FRF","Grand Est","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2015","2015",,,"0","Units",,,43.12,,
"2","Large regions (TL2)","FRF","Grand Est","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2016","2016",,,"0","Units",,,0.81,,
"2","Large regions (TL2)","FRF","Grand Est","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2016","2016",,,"0","Units",,,42.99,,
"2","Large regions (TL2)","FRF","Grand Est","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2017","2017",,,"0","Units",,,0.96,,
"2","Large regions (TL2)","FRF","Grand Est","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2017","2017",,,"0","Units",,,41.23,,
"2","Large regions (TL2)","FRF","Grand Est","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2017","2017",,,"0","Units",,,21300,,
"2","Large regions (TL2)","FRF","Grand Est","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2017","2017",,,"0","Units",,,912800,,
"2","Large regions (TL2)","FRF","Grand Est","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2018","2018",,,"0","Units",,,0.83,,
"2","Large regions (TL2)","FRF","Grand Est","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2018","2018",,,"0","Units",,,40.65,,
"2","Large regions (TL2)","FRF","Grand Est","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2018","2018",,,"0","Units",,,18700,,
"2","Large regions (TL2)","FRF","Grand Est","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2018","2018",,,"0","Units",,,911600,,
"2","Large regions (TL2)","FRG","Pays de la Loire","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2008","2008",,,"0","Units",,,1.23,"B","Break"
"2","Large regions (TL2)","FRG","Pays de la Loire","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2008","2008",,,"0","Units",,,38.71,"B","Break"
"2","Large regions (TL2)","FRG","Pays de la Loire","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2009","2009",,,"0","Units",,,0.67,"E","Estimated value"
"2","Large regions (TL2)","FRG","Pays de la Loire","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2009","2009",,,"0","Units",,,38.59,,
"2","Large regions (TL2)","FRG","Pays de la Loire","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2010","2010",,,"0","Units",,,0.7,"E","Estimated value"
"2","Large regions (TL2)","FRG","Pays de la Loire","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2010","2010",,,"0","Units",,,40.33,,
"2","Large regions (TL2)","FRG","Pays de la Loire","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2011","2011",,,"0","Units",,,0.94,,
"2","Large regions (TL2)","FRG","Pays de la Loire","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2011","2011",,,"0","Units",,,41.95,,
"2","Large regions (TL2)","FRG","Pays de la Loire","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2012","2012",,,"0","Units",,,0.67,"E","Estimated value"
"2","Large regions (TL2)","FRG","Pays de la Loire","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2012","2012",,,"0","Units",,,40.49,,
"2","Large regions (TL2)","FRG","Pays de la Loire","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2013","2013",,,"0","Units",,,0.61,"E","Estimated value"
"2","Large regions (TL2)","FRG","Pays de la Loire","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2013","2013",,,"0","Units",,,40.05,,
"2","Large regions (TL2)","FRG","Pays de la Loire","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2014","2014",,,"0","Units",,,0.61,"E","Estimated value"
"2","Large regions (TL2)","FRG","Pays de la Loire","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2014","2014",,,"0","Units",,,42.43,,
"2","Large regions (TL2)","FRG","Pays de la Loire","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2015","2015",,,"0","Units",,,0.71,,
"2","Large regions (TL2)","FRG","Pays de la Loire","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2015","2015",,,"0","Units",,,42.8,,
"2","Large regions (TL2)","FRG","Pays de la Loire","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2016","2016",,,"0","Units",,,0.7,,
"2","Large regions (TL2)","FRG","Pays de la Loire","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2016","2016",,,"0","Units",,,40.26,,
"2","Large regions (TL2)","FRG","Pays de la Loire","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2017","2017",,,"0","Units",,,0.9,,
"2","Large regions (TL2)","FRG","Pays de la Loire","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2017","2017",,,"0","Units",,,42.64,,
"2","Large regions (TL2)","FRG","Pays de la Loire","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2017","2017",,,"0","Units",,,14200,,
"2","Large regions (TL2)","FRG","Pays de la Loire","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2017","2017",,,"0","Units",,,671400,,
"2","Large regions (TL2)","FRG","Pays de la Loire","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2018","2018",,,"0","Units",,,0.91,,
"2","Large regions (TL2)","FRG","Pays de la Loire","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2018","2018",,,"0","Units",,,41.46,,
"2","Large regions (TL2)","FRG","Pays de la Loire","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2018","2018",,,"0","Units",,,14000,,
"2","Large regions (TL2)","FRG","Pays de la Loire","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2018","2018",,,"0","Units",,,637300,,
"2","Large regions (TL2)","FRH","Brittany","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2008","2008",,,"0","Units",,,1.02,"E","Estimated value"
"2","Large regions (TL2)","FRH","Brittany","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2008","2008",,,"0","Units",,,43.99,"B","Break"
"2","Large regions (TL2)","FRH","Brittany","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2009","2009",,,"0","Units",,,0.96,"E","Estimated value"
"2","Large regions (TL2)","FRH","Brittany","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2009","2009",,,"0","Units",,,43.04,,
"2","Large regions (TL2)","FRH","Brittany","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2010","2010",,,"0","Units",,,1.08,,
"2","Large regions (TL2)","FRH","Brittany","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2010","2010",,,"0","Units",,,43.79,,
"2","Large regions (TL2)","FRH","Brittany","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2011","2011",,,"0","Units",,,0.74,"E","Estimated value"
"2","Large regions (TL2)","FRH","Brittany","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2011","2011",,,"0","Units",,,43.44,,
"2","Large regions (TL2)","FRH","Brittany","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2012","2012",,,"0","Units",,,0.75,"E","Estimated value"
"2","Large regions (TL2)","FRH","Brittany","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2012","2012",,,"0","Units",,,43.59,,
"2","Large regions (TL2)","FRH","Brittany","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2013","2013",,,"0","Units",,,0.79,,
"2","Large regions (TL2)","FRH","Brittany","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2013","2013",,,"0","Units",,,46.5,,
